At. num,Sp. Name,Ion Charge,El. Name,Isoel. Seq.,Ground Shells (a),Ground Level,Ionized Level,Prefix,Ionization Energy (eV),Suffix,Uncertainty (eV),References,
"=""69""","=""Tm XXXII""","=""+31""","=""Thulium""","=""Sr""","=""[Kr].4d2""","=""3F<2>""","=""4d 2D<3/2>""","=""(""","=""1207""","="")""","=""4""","=""L8672c99""",
"=""69""","=""Tm XXXIII""","=""+32""","=""Thulium""","=""Rb""","=""[Kr].4d""","=""2D<3/2>""","=""4p6 1S<0>""","=""(""","=""1255""","="")""","=""4""","=""L8672c99""",
"=""69""","=""Tm XXXIV""","=""+33""","=""Thulium""","=""Kr""","=""[Ar].3d10.4s2.4p6""","=""1S0""","=""4p5 2P*<3/2>""","=""(""","=""1442""","="")""","=""5""","=""L8672c99""",
"=""69""","=""Tm XXXV""","=""+34""","=""Thulium""","=""Br""","=""[Ar].3d10.4s2.4p5""","=""2P*<3/2>""","=""4p4 3P<2>""","=""(""","=""1490""","="")""","=""5""","=""L8672c99""",
"=""69""","=""Tm XXXVI""","=""+35""","=""Thulium""","=""Se""","=""[Ar].3d10.4s2.4p4""","=""3P<2>""","=""4p3 4S*<3/2>""","=""(""","=""1542""","="")""","=""5""","=""L8672c99""",
"=""69""","=""Tm XXXVII""","=""+36""","=""Thulium""","=""As""","=""[Ar].3d10.4s2.4p3""","=""4S*<3/2>""","=""4p2 3P<0>""","=""(""","=""1591""","="")""","=""5""","=""L8672c99""",
"=""69""","=""Tm XXXVIII""","=""+37""","=""Thulium""","=""Ge""","=""[Ar].3d10.4s2.4p2""","=""3P0""","=""4p 2P*<1/2>""","=""(""","=""1706""","="")""","=""4""","=""L8672c99""",
"=""69""","=""Tm XXXIX""","=""+38""","=""Thulium""","=""Ga""","=""[Ar].3d10.4s2.4p""","=""2P*<1/2>""","=""4s2 1S<0>""","=""(""","=""1761""","="")""","=""4""","=""L8672c99""",
"=""69""","=""Tm XL""","=""+39""","=""Thulium""","=""Zn""","=""[Ar].3d10.4s2""","=""1S0""","=""4s 2S<1/2>""","=""(""","=""1889""","="")""","=""4""","=""L8672c99""",
"=""69""","=""Tm XLI""","=""+40""","=""Thulium""","=""Cu""","=""[Ar].3d10.4s""","=""2S<1/2>""","=""3d10 1S<0>""","=""[""","=""1945.2""","=""]""","=""1.0""","=""L10278""",
"=""69""","=""Tm XLII""","=""+41""","=""Thulium""","=""Ni""","=""[Ar].3d10""","=""1S0""","=""3d9 2D<5/2>""","=""(""","=""3298""","="")""","=""4""","=""L8672c99""",
"=""69""","=""Tm XLIII""","=""+42""","=""Thulium""","=""Co""","=""[Ar].3d9""","=""2D<5/2>""","=""3d8 3F<4>""","=""(""","=""3409""","="")""","=""4""","=""L8672c99""",
"=""69""","=""Tm XLIV""","=""+43""","=""Thulium""","=""Fe""","=""[Ar].3d8""","=""3F<4>""","=""3d7 4F<9/2>""","=""(""","=""3528""","="")""","=""4""","=""L8672c99""",
"=""69""","=""Tm XLV""","=""+44""","=""Thulium""","=""Mn""","=""[Ar].3d7""","=""4F<9/2>""","=""3d-4.3d+2 (0,4)<4>""","=""(""","=""3653""","="")""","=""4""","=""L8672c99""",
"=""69""","=""Tm XLVI""","=""+45""","=""Thulium""","=""Cr""","=""[Ar].3d6""","=""(0,4)<4>""","=""3d-4.3d+ (0,5/2)<5/2>""","=""(""","=""3775""","="")""","=""4""","=""L8672c99""",
"=""69""","=""Tm XLVII""","=""+46""","=""Thulium""","=""V""","=""[Ar].3d5""","=""(0,5/2)<5/2>""","=""3d4 5D<0>""","=""(""","=""3895""","="")""","=""4""","=""L8672c99""",
"=""69""","=""Tm XLVIII""","=""+47""","=""Thulium""","=""Ti""","=""[Ar].3d4""","=""5D0""","=""3d3 4F<3/2>""","=""(""","=""4075""","="")""","=""4""","=""L8672c99""",
