At. num,Sp. Name,Ion Charge,El. Name,Isoel. Seq.,Ground Shells (a),Ground Level,Ionized Level,Prefix,Ionization Energy (eV),Suffix,Uncertainty (b) (eV),References,
"=""40""","=""Zr XXXVII""","=""+36""","=""Zirconium""","=""Be""","=""1s2.2s2""","=""1S0""","=""2s 2S<1/2>""","=""[""","=""4991""","=""]""","=""5""","=""L11770""",
"=""40""","=""Zr XXXVIII""","=""+37""","=""Zirconium""","=""Li""","=""1s2.2s""","=""2S<1/2>""","=""1s2 1S<0>""","=""(""","=""5146.935""","="")""","=""0.014""","=""L16264c99""",
"=""40""","=""Zr XXXIX""","=""+38""","=""Zirconium""","=""He""","=""1s2""","=""1S0""","=""1s 2S<1/2>""","=""(""","=""21516.471""","="")""","=""0.006""","=""L21139""",
"=""40""","=""Zr XL""","=""+39""","=""Zirconium""","=""H""","=""1s""","=""2S<1/2>""","=""""","=""(""","=""22236.712""","="")""","=""0.004""","=""L19200""",
Notes:
(a) Designations used in the ground shell lists:
     [Ne] = 1s2.2s2.2p6
     [Ar] = 1s2.2s2.2p6.3s2.3p6
     [Kr] = 1s2.2s2.2p6.3s2.3p6.3d10.4s2.4p6
(b) Uncertainties of some of the listed values are unknown. 
