At. num,Sp. Name,Ion Charge,El. Name,Isoel. Seq.,Ground Shells (a),Ground Level,Ionized Level,Prefix,Ionization Energy (eV),Suffix,Uncertainty (eV),References,
"=""63""","=""Eu XLVII""","=""+46""","=""Europium""","=""Cl""","=""[Ne].3s2.3p5""","=""2P*<3/2>""","=""3p4 3P<2>""","=""(""","=""3921""","="")""","=""4""","=""L8672c99""",
"=""63""","=""Eu XLVIII""","=""+47""","=""Europium""","=""S""","=""[Ne].3s2.3p4""","=""3P<2>""","=""3p3 2P*<3/2>""","=""(""","=""4031""","="")""","=""4""","=""L8672c99""",
"=""63""","=""Eu XLIX""","=""+48""","=""Europium""","=""P""","=""[Ne].3s2.3p3""","=""2P*<3/2>""","=""3p2 3P<0>""","=""(""","=""4131""","="")""","=""4""","=""L8672c99""",
"=""63""","=""Eu L""","=""+49""","=""Europium""","=""Si""","=""[Ne].3s2.3p2""","=""3P0""","=""3p 2P*<1/2>""","=""(""","=""4400""","="")""","=""4""","=""L8672c99""",
"=""63""","=""Eu LI""","=""+50""","=""Europium""","=""Al""","=""[Ne].3s2.3p""","=""2P*<1/2>""","=""3s2 1S<0>""","=""(""","=""4513""","="")""","=""4""","=""L8672c99""",
"=""63""","=""Eu LII""","=""+51""","=""Europium""","=""Mg""","=""[Ne].3s2""","=""1S0""","=""3s 2S<1/2>""","=""(""","=""4729""","="")""","=""4""","=""L8672c99""",
"=""63""","=""Eu LIII""","=""+52""","=""Europium""","=""Na""","=""[Ne].3s""","=""2S<1/2>""","=""2p6 1S<0>""","=""(""","=""4838""","="")""","=""4""","=""L8672c99""",
"=""63""","=""Eu LIV""","=""+53""","=""Europium""","=""Ne""","=""1s2.2s2.2p6""","=""1S0""","=""2p5 2P*<3/2>""","=""(""","=""10880""","="")""","=""5""","=""L8672c99""",
"=""63""","=""Eu LV""","=""+54""","=""Europium""","=""F""","=""1s2.2s2.2p5""","=""2P*<3/2>""","=""2p4 3P<2>""","=""(""","=""11153""","="")""","=""5""","=""L8672c99""",
"=""63""","=""Eu LVI""","=""+55""","=""Europium""","=""O""","=""1s2.2s2.2p4""","=""3P<2>""","=""2p2<1/2>.2p<3/2> (0,3/2)*<3/2>""","=""(""","=""11457""","="")""","=""5""","=""L8672c99""",
