At. num,Sp. Name,Ion Charge,El. Name,Isoel. Seq.,Ground Shells (a),Ground Level,Ionized Level,Prefix,Ionization Energy (eV),Suffix,Uncertainty (eV),References,
"=""73""","=""Ta LIX""","=""+58""","=""Tantalum""","=""P""","=""[Ne].3s2.3p3""","=""2P*<3/2>""","=""3p2 3P<0>""","=""(""","=""5907""","="")""","=""6""","=""L8672c99""",
"=""73""","=""Ta LX""","=""+59""","=""Tantalum""","=""Si""","=""[Ne].3s2.3p2""","=""3P0""","=""3p 2P*<1/2>""","=""(""","=""6364""","="")""","=""7""","=""L8672c99""",
"=""73""","=""Ta LXI""","=""+60""","=""Tantalum""","=""Al""","=""[Ne].3s2.3p""","=""2P*<1/2>""","=""3s2 1S<0>""","=""(""","=""6502""","="")""","=""10""","=""L8672c99""",
"=""73""","=""Ta LXII""","=""+61""","=""Tantalum""","=""Mg""","=""[Ne].3s2""","=""1S0""","=""3s 2S<1/2>""","=""(""","=""6769""","="")""","=""12""","=""L8672c99""",
"=""73""","=""Ta LXIII""","=""+62""","=""Tantalum""","=""Na""","=""[Ne].3s""","=""2S<1/2>""","=""2p6 1S<0>""","=""(""","=""6900""","="")""","=""15""","=""L8672c99""",
"=""73""","=""Ta LXIV""","=""+63""","=""Tantalum""","=""Ne""","=""1s2.2s2.2p6""","=""1S0""","=""2p5 2P*<3/2>""","=""(""","=""15137""","="")""","=""19""","=""L8672c99""",
"=""73""","=""Ta LXV""","=""+64""","=""Tantalum""","=""F""","=""1s2.2s2.2p5""","=""2P*<3/2>""","=""2p4 3P<2>""","=""(""","=""15461""","="")""","=""24""","=""L8672c99""",
"=""73""","=""Ta LXVI""","=""+65""","=""Tantalum""","=""O""","=""1s2.2s2.2p4""","=""3P<2>""","=""2p2<1/2>.2p<3/2> (0,3/2)*<3/2>""","=""(""","=""15820""","="")""","=""30""","=""L8672c99""",
"=""73""","=""Ta LXVII""","=""+66""","=""Tantalum""","=""N""","=""1s2.2s2.2p3""","=""(0,3/2)*<3/2>""","=""2p2 3P<0>""","=""(""","=""16150""","="")""","=""40""","=""L8672c99""",
"=""73""","=""Ta LXVIII""","=""+67""","=""Tantalum""","=""C""","=""1s2.2s2.2p2""","=""3P0""","=""2p 2P*<1/2>""","=""(""","=""17840""","="")""","=""40""","=""L8672c99""",
"=""73""","=""Ta LXIX""","=""+68""","=""Tantalum""","=""B""","=""1s2.2s2.2p""","=""2P*<1/2>""","=""2s2 1S<0>""","=""(""","=""18250""","="")""","=""50""","=""L8672c99""",
"=""73""","=""Ta LXX""","=""+69""","=""Tantalum""","=""Be""","=""1s2.2s2""","=""1S0""","=""2s 2S<1/2>""","=""(""","=""18760""","="")""","=""50""","=""L8672c99""",
"=""73""","=""Ta LXXI""","=""+70""","=""Tantalum""","=""Li""","=""1s2.2s""","=""2S<1/2>""","=""1s2 1S<0>""","=""(""","=""19088.51""","="")""","=""0.19""","=""L16264c99""",
"=""73""","=""Ta LXXII""","=""+71""","=""Tantalum""","=""He""","=""1s2""","=""1S0""","=""1s 2S<1/2>""","=""(""","=""76852.00""","="")""","=""0.17""","=""L21139""",
"=""73""","=""Ta LXXIII""","=""+72""","=""Tantalum""","=""H""","=""1s""","=""2S<1/2>""","=""""","=""(""","=""78394.63""","="")""","=""0.12""","=""L19200""",
Notes:
(a) Designations used in the ground shell lists:
     [Ne] = 1s2.2s2.2p6
     [Ar] = 1s2.2s2.2p6.3s2.3p6
     [Kr] = 1s2.2s2.2p6.3s2.3p6.3d10.4s2.4p6
     [Cd] = 1s2.2s2.2p6.3s2.3p6.3d10.4s2.4p6.4d10.5s2
     [Xe] = 1s2.2s2.2p6.3s2.3p6.3d10.4s2.4p6.4d10.5s2.5p6
